# annotations CSV — auto-generated by tests/tools/gen_annotations_csv.py
# Format: addr_hex,name,notes
# notes column collects aliasing labels at the same address.
036ED2,Obj91_TestHorizontalDist,
036EDE,Obj91_DoNotCharge,
036EE2,Obj91_PlayerInRange,
036F0E,Obj92,
036F24,Obj92_Init,
036FE6,Obj93,
036FF8,Obj93_Init,
0370FE,Obj95,
037116,Obj95_Init,
037152,Obj95_NextFireball,
0371DA,return_371DA,
0371DC,Obj95_WaitForPlayer,
03723C,Obj95_FireballUpdate,
03728E,Obj95_FireballOrbit,
037322,Invalid_SubObjData,Obj94
037338,Obj94_Init,
037350,Obj94_WaitForPlayer,
037380,Obj94_CheckTurnAround,
03739C,Obj94_ReadyToCreateHead,
0373B6,Obj94_SolidCollision,
0373CA,Obj94_PostCreateHead,
0373D0,Obj97,
0373E8,Obj97_Init,
037454,Obj97_InitialWait,
037462,Obj97_StartRaise,
037488,Obj97_RaiseHead,
0374A0,Obj97_StartNormalState,
0374C2,Obj97_Normal,
0374F4,Obj97_DeathDrop,
03750C,Obj97_CheckHeadIsAlive,
037532,Obj97_FireProjectile,
0375AC,Obj94_CreateHead,
037604,Obj97_Oscillate,
03765A,return_3765A,
0376E8,Obj98,
0376FA,Obj98_Init,
0376FE,Obj98_Main,
037710,Obj98_NebulaBombFall,
03771A,Obj98_TurtloidShotMove,
037728,Obj98_CoconutFall,
037734,Obj98_CluckerShotMove,
037742,Obj98_SpinyShotFall,
037756,Obj98_WallTurretShotMove,
0377C8,Obj99,
0377DC,Obj99_Init,
037886,return_37886,
037936,Obj9A,
037948,Obj9A_Init,
037964,Obj9A_Main,
037A02,return_37A02,
037A04,return_37A04,
037A06,Obj9B,
037A18,Obj9B_Init,
037A1C,Obj9B_Main,
037A48,return_37A48,
037A80,return_37A80,
037A82,Obj9C,
037A94,Obj9C_Init,
037A98,Obj9C_Main,
037BFA,Obj9D,
037C10,Obj9D_Init,
037C1C,Obj9D_Idle,
037C5A,Obj9D_StartClimbing,
037C66,Obj9D_StartThrowing,
037C82,Obj9D_SetClimbingDirection,
037CAE,Obj9D_Climbing,
037CC6,Obj9D_StopClimbing,
037CD4,Obj9D_Throwing,
037CEA,Obj9D_ThrowingHandRaised,
037D06,Obj9D_ThrowingHandLowered,
037D22,Obj9D_CreateCoconut,
037D74,return_37D74,
037E16,Obj9E,
037E30,Obj9E_Init,
03800C,Obj9F,
038022,Obj9F_Init,
03815C,ObjA0,
038170,ObjA0_Init,
0382EE,return_382EE,
0383B4,ObjA1,
0383CC,ObjA1_Init,
0383F0,ObjA1_Main,
0384A2,ObjA2,
0384B6,ObjA2_Init,
0384BE,ObjA2_Main,
038524,ObjA2_Main2,
03853E,ObjA1_LoadPincers,
0385BA,return_385BA,
03873E,ObjA3,
03899C,ObjA4,
0389B2,ObjA4_Init,
038AEA,ObjA5,
038AFE,ObjA5_Init,
038B86,ObjA6,
038B9A,ObjA6_Init,
038DBA,ObjA7,
038DCC,ObjA7_Init,
038E0C,ObjA7_Main,
038E82,return_38E82,
038EEE,ObjA7_GrabCharacter,
038F66,ObjA8,
038F7C,ObjA8_Init,
039032,ObjA9,
039044,ObjA9_Init,
039056,ObjA9_Main,
039066,ObjAA,
039078,ObjAA_Init,
039082,ObjAA_Main,
0390A2,ObjAB,
0390B4,ObjAB_Init,
0390B8,ObjAB_Main,
0390E4,return_390E4,
03913A,ObjA7_CheckExplode,
039154,ObjA7_Poof,
03937A,ObjAC,
03938C,ObjAC_Init,
0393B6,ObjAC_Main,
03941C,ObjAD,
03942E,ObjAD_Init,
03943A,ObjAD_Main,
039452,ObjAE,
03946E,ObjAE_Init,
03972C,ObjAF,
03975E,ObjAF_Init,
0399C0,return_399C0,
039CEE,return_39CEE,
03A1DC,ObjB0,
03A1F6,ObjB0_Init,
03A2F4,ObjB0_RunLeft,
03A32C,ObjB0_MidWipe,
03A396,ObjB0_RunRight,
03A3CC,ObjB0_EndWipe,
03A3F6,return_3A3F6,
03A3F8,ObjB1,
03A40A,ObjB1_Init,
03A422,ObjB1_Main,
03A426,ObjB0_Move_Streaks_Left,
03A43A,ObjB0_Move_Streaks_Right,
03A46C,start,
03A472,end,
03A68A,SegaScr_VInt,
03A790,ObjB2,
03A7AE,ObjB2_Init,
03A7DE,ObjB2_Main_SCZ,
03A880,ObjB2_animate,
03A88E,ObjB2_SCZ_Finished,
03A89A,ObjB2_Main_WFZ_Start,
03A8C2,ObjB2_Main_WFZ_Start_init,
03A8D4,ObjB2_Main_WFZ_Start_main,
03A91A,ObjB2_Main_WFZ_Start_shot_down,
03A94E,ObjB2_Main_WFZ_Start_fall_down,
03A954,ObjB2_Main_WFZ_End,
03A982,ObjB2_Wait_Leader_position,
03AA0E,ObjB2_Move_Leader_edge,
03AA4C,ObjB2_Wait_for_plane,
03AA74,ObjB2_Prepare_to_jump,
03AAA8,ObjB2_Jump_to_plane,
03AAFE,ObjB2_Landed_on_plane,
03AB68,ObjB2_Approaching_ship,
03AB7C,ObjB2_Jump_to_ship,
03ABDE,ObjB2_Dock_on_DEZ,
03AC40,ObjB2_Start_DEZ,
03AC46,ObjB2_Deactivate_level,
03AC56,ObjB2_Waiting_animation,
03AC6A,ObjB2_Invisible_grabber,
03ACF0,return_3ACF0,
03AD8C,ObjB2_Align_plane,
03ADAA,ObjB2_Move_with_player,
03ADC6,ObjB2_Move_below_player,
03ADF6,ObjB2_Move_vert,
03AE38,return_3AE38,
03AE3A,ObjB2_Move_obbey_player,
03AE9E,return_3AE9E,
03AEA0,ObjB2_Move_vert2,
03AEEC,ObjB2_Horizontal_limit,
03AF0A,return_3AF0A,
03AF0C,ObjB2_Vertical_limit,
03AF32,return_3AF32,
03AF34,ObjB2_Main_WFZ_Start_load_smoke,
03AF58,ObjB2_Animate_Pilot,
03B2DE,ObjB3,
03B2F0,ObjB3_Init,
03B312,ObjB3_Main,
03B36A,ObjB4,
03B37C,ObjB4_Init,
03B38E,ObjB4_Main,
03B3FA,ObjB5,
03B40E,ObjB5_Init,
03B426,ObjB5_Main,
03B448,ObjB5_Animate,
03B456,ObjB5_CheckPlayers,
03B46A,ObjB5_CheckPlayer,
03B5D0,ObjB6,
03B5E8,ObjB6_Init,
03B7F6,return_3B7F6,
03B8A6,ObjB7,
03B8B8,ObjB7_Init,
03B8C4,ObjB7_Main,
03B968,ObjB8,
03B97C,ObjB8_Init,
03BABA,ObjB9,
03BACE,ObjB9_Init,
03BB4C,ObjBA,
03BB5E,ObjBA_Init,
03BB62,ObjBA_Main,
03BB7C,ObjBB,
03BB8E,ObjBB_Init,
03BB92,ObjBB_Main,
03BBBC,ObjBC,
03BBCE,ObjBC_Init,
03BBDA,ObjBC_Main,
03BC1C,ObjBD,
03BC30,ObjBD_Init,
03BD7A,ObjBE,
03BD94,ObjBE_Init,
03BEAA,ObjBF,
03BEBC,ObjBF_Init,
03BEC0,ObjBF_Animate,
03BF04,ObjC0,
03BF16,ObjC0_Init,
03BF3E,ObjC0_Main,
03C01E,return_3C01E,
03C0AC,ObjC1,
03C0C0,ObjC1_Init,
03C0D6,ObjC1_Main,
03C12E,ObjC1_Release,
03C140,ObjC1_Grab,
03C19A,ObjC1_BeginBreakup,
03C1AA,ObjC1_FallOff,
03C328,ObjC2,
03C33A,ObjC2_Init,
03C33E,ObjC2_Main,
03C366,ObjC2_Bust,
03C3D6,Invalid_SubObjData2,ObjC3
03C3E8,ObjC3_Init,
03C416,ObjC3_Main,
03C442,ObjC5,
03C464,ObjC5_Init,
03C476,ObjC5_LaserCase,
03C4A8,ObjC5_CaseBoundary,
03C4DC,ObjC5_CaseWaitStart,
03C4EE,ObjC5_CaseStart,
03C552,ObjC5_CaseWaitDown,
03C55C,ObjC5_CaseSpeedDown,
03C570,ObjC5_CaseDown,
03C57E,ObjC5_CaseStopDown,
03C58A,ObjC5_CaseXSpeed,
03C59C,ObjC5_CasePMLoader,
03C5B0,ObjC5_CaseBoundaryChk,
03C5CA,ObjC5_CaseBoundaryChk2,
03C5D0,ObjC5_CaseNegSpeed,
03C5D4,ObjC5_CaseMoveDisplay,
03C5DC,ObjC5_CaseOpeningAnim,
03C5E8,ObjC5_CaseAnimate,
03C5F6,ObjC5_CaseLSLoad,
03C60E,ObjC5_CaseLSDown,
03C620,ObjC5_CaseAddCollision,
03C640,ObjC5_CaseWaitLoadLaser,
03C64A,ObjC5_CaseLoadLaser,
03C65C,ObjC5_CaseWaitMove,
03C66C,ObjC5_CaseLaserSpeed,
03C684,ObjC5_CaseLaserSpeedSet,
03C68C,ObjC5_CaseBoundaryLaserChk,
03C6A6,ObjC5_CaseBoundaryLaserChk2,
03C6AC,ObjC5_CaseLaserStopMove,
03C6B0,ObjC5_CaseLaserMoveDisplay,
03C6B8,ObjC5_CaseStopLaserDelete,
03C6E4,ObjC5_CaseLSUp,
03C6F6,ObjC5_CaseClosingAnim,
03C704,ObjC5_CaseStartOver,
03C712,ObjC5_CaseDefeated,
03C72E,ObjC5_End,
03C748,ObjC5_LaserWall,
03C778,ObjC5_LaserWallMappings,
03C786,ObjC5_LaserWallWaitDelete,
03C7A0,ObjC5_LaserWallTimerSet,
03C7AE,ObjC5_LaserWallDelete,
03C7E4,ObjC5_LaserWallDisplay,
03C7EE,ObjC5_PlatformReleaser,
03C806,ObjC5_PlatformReleaserInit,
03C818,ObjC5_PlatformReleaserWaitDown,
03C828,ObjC5_PlatformReleaserSetDown,
03C83C,ObjC5_PlatformReleaserDown,
03C84A,ObjC5_PlatformReleaserStop,
03C85C,ObjC5_PlatformReleaserLoadWait,
03C884,ObjC5_PlatformReleaserLoadP,
03C8A6,ObjC5_PlatformReleaserDestroyP,
03C8B4,ObjC5_PlatformReleaserDelete,
03C8C8,ObjC5_Platform,
03C8F0,ObjC5_PlatformInit,
03C916,ObjC5_PlatformDownWait,
03C924,ObjC5_PlatformLeft,
03C93E,ObjC5_PlatformTestChangeDirection,
03C952,ObjC5_PlatformTestLeftRight,
03C960,ObjC5_PlatformChangeY,
03C968,ObjC5_PlatformMakeSolid,
03C982,ObjC5_PlatformCheckExplode,
03C992,ObjC5_PlatformExplode,
03C9AA,ObjC5_PlatformHurt,
03C9BC,ObjC5_PlatformHurtCollision,
03C9C8,ObjC5_PlatformHurtFollowPlatform,
03C9EA,ObjC5_LaserShooter,
03CA0C,ObjC5_LaserShooterInit,
03CA1A,ObjC5_LaserShooterFollow,
03CA2E,ObjC5_LaserShooterDown,
03CA3C,ObjC5_Laser,
03CA70,ObjC5_LaserInit,
03CA98,ObjC5_LaserFlash,
03CABC,ObjC5_LaserFlicker,
03CAC2,ObjC5_LaserNoLaser,
03CAC4,ObjC5_LaseNext,
03CAD0,ObjC5_LaseWaitShoot,
03CAD8,ObjC5_LaseStartShooting,
03CAE4,ObjC5_LaserShoot,
03CB0A,ObjC5_LaseShotOut,
03CB32,ObjC5_LaserMove,
03CB3E,ObjC5_Robotnik,
03CB52,ObjC5_RobotnikInit,
03CB7C,ObjC5_RobotnikAnimate,
03CB96,ObjC5_RobotnikTimer,
03CBA4,ObjC5_RobotnikDown,
03CBB2,ObjC5_RobotnikDelete,
03CBBE,ObjC5_RobotnikPlatform,
03CBEC,ObjC5_HandleHits,
03CC16,ObjC5_FlashSetUp,
03CC24,ObjC5_FlashCollisionRestore,
03CC3A,return_3CC3A,
03CC3C,ObjC5_NoHitPointsLeft,
03CED0,ObjC6,
03CEE6,ObjC6_Init,
03CEF8,ObjC6_State2,
03CF10,ObjC6_State2_State1,
03CF32,ObjC6_State2_State2,
03CF58,ObjC6_State2_State3,
03CF7C,ObjC6_State2_State4,
03CFF6,ObjC6_State2_State5,
03D036,ObjC6_State3,
03D04A,ObjC6_State3_State1,
03D066,ObjC6_State3_State2,
03D078,ObjC6_State3_State3,
03D09C,ObjC6_State4,
03D23E,ObjC8,
03D254,ObjC8_Init,
03D4C8,ObjC7,
03D4F8,ObjC7_Init,
03D508,ObjC7_Body,
03D970,ObjC7_SetupEnding,
03DA14,ObjC7_Shoulder,
03DA48,return_3DA48,
03DA4A,ObjC7_FrontLowerLeg,
03DA72,return_3DA72,
03DA74,ObjC7_FrontForearm,
03DB74,ObjC7_Arm,
03DB9C,return_3DB9C,
03DB9E,ObjC7_FrontThigh,
03DBC6,return_3DBC6,
03DBC8,ObjC7_Head,
03DC50,ObjC7_Jet,
03DC9C,ObjC7_BackLowerLeg,
03DCCA,return_3DCCA,
03DCCC,ObjC7_BackForearm,
03DD20,ObjC7_BackThigh,
03DD4E,return_3DD4E,
03DD50,ObjC7_TargettingSensor,
03DE70,ObjC7_TargettingLock,
03DEC2,ObjC7_EggmanBomb,
03DFAA,ObjC7_FallingPieces,
03DFF8,ObjC7_CheckHit,
03E02E,ObjC7_Flashing,
03E05A,ObjC7_Beaten,
03E094,ObjC7_Break,
03E0EE,ObjC7_InitCollision,
03E11E,ObjC7_RemoveCollision,
03E136,CreateEggmanBombs,
03E23C,return_3E23C,
03E2A8,ObjC7_PositionChildren,
03E89E,Scale_2x,
03E944,Scale2x_SingleTile,
03E95C,Scale2x_SingleTile2,
03E974,Scale_2x_LeftPixels,
03E99E,Scale_2x_RightPixels,
03E9C8,Scale_2x_LeftPixels2,
03E9F2,Scale_2x_RightPixels2,
03EAC8,Obj8A,
03EADA,Obj8A_Init,
03EB48,Obj8A_Display,
03F1E4,Obj3E,
03F352,return_3F352,
03F404,return_3F404,
03F554,TouchResponse,
03F592,Touch_NoDuck,
03F5A0,Touch_Loop,
03F5A8,Touch_NextObj,
03F5B4,Touch_CheckCollision,
03F5DC,Touch_CheckHeight,
03F666,Touch_Boss,
03F69C,Touch_Boss_Loop,
03F6A2,Touch_Boss_NextObj,
03F6AE,Touch_Boss_CheckCollision,
03F6D8,Touch_Boss_CheckHeight,
03F6F2,Touch_ChkValue,
03F73C,Touch_Monitor,
03F78A,return_3F78A,
03F78C,Touch_Enemy,
03F7C6,return_3F7C6,
03F7C8,Touch_Enemy_Part2,
03F7E8,return_3F7E8,
03F7EA,Touch_KillEnemy,
03F862,Touch_ChkHurt,
03F86A,Touch_NoHurt,
03F86E,Touch_Hurt,
03F878,HurtCharacter,
03F8B8,Hurt_Shield,
03F8BE,Hurt_Sidekick,
03F8EE,Hurt_Reverse,
03F8FC,Hurt_ChkSpikes,
03F91C,Hurt_Sound,
03F926,KillCharacter,
03F976,Touch_Special,
03FA2C,BossSpecificCollision,
03FA5A,BossCollision_EHZ_CPZ,
03FA5E,return_3FA5E,
03FA60,BossCollision_HTZ,
03FAC8,BossCollision_ARZ,
03FAFE,BossCollision_MCZ,
03FB46,BossCollision_MCZ2,
03FB8A,BossCollision_CNZ,
03FBC4,BossCollision_MTZ,
03FBCA,BossCollision_OOZ,
03FC4C,Boss_DoCollision,
03FC58,return_3FC58,
03FC86,return_3FC86,
03FCC4,AniArt_Load,
03FD24,Dynamic_Null,
03FD26,Dynamic_HTZ,
03FF08,Dynamic_CNZ,
03FF24,Dynamic_ARZ,
03FF2C,Dynamic_Normal,
040200,Animated_Null,
0402D4,LoadAnimatedBlocks,
040330,LoadLevelBlocks,
040338,LoadLevelBlocks_2P,
0407C0,PatchHTZTiles,
040804,BuildHUD,
04085A,BuildHUD_P1,
040876,BuildHUD_P1_NoRings,
04088C,BuildHUD_P1_Continued,
0409C6,BuildHUD_P2,
0409E2,BuildHUD_P2_NoRings,
0409F8,BuildHUD_P2_Continued,
040D06,AddPoints,
040D42,AddPoints2,
040D8A,HudUpdate,
040DBA,Hud_ChkRings,
040DDA,Hud_ChkTime,
040E38,Hud_ChkLives,
040E46,Hud_ChkBonus,
040E82,Hud_End,
040F4E,return_40F4E,
04101A,return_4101A,
04101C,TimeOver0,
04102A,TimeOver,
041044,TimeOver2,
04105A,Hud_InitRings,
04106E,Hud_Base,
0410E4,HudDb_XY,
041104,HudDb_XY2,
04110C,HudDb_XYLoop,
04113C,Hud_Rings,
041146,Hud_Score,
04114E,Hud_LoadArt,
041154,Hud_ScoreLoop,
0411A4,ContScrCounter,
0411C2,ContScr_Loop,
041214,Hud_Mins,
04121C,Hud_Secs,
041228,Hud_TimeLoop,
041274,Hud_TimeRingBonus,
041280,Hud_BonusLoop,
0412C6,Hud_ClrBonus,
0412C8,Hud_ClrBonusLoop,
0412D4,Hud_Lives2,
0412E2,Hud_Lives,
0412FA,Hud_LivesLoop,
04133A,Hud_ClrLives,
041340,Hud_ClrLivesLoop,
041A78,DebugMode,
041A8A,Debug_Init,
041B0C,Debug_Main,
041B34,Debug_Control,
041B5E,Debug_ContinueMoving,
041B76,Debug_Move,
041B7A,Debug_TimerNotOver,
041BDA,Debug_ControlObjects,
041BF6,Debug_CycleObjects,
041C12,Debug_SpawnObject,
041C56,Debug_ExitDebugMode,
041CB6,return_41CB6,
041CB8,Debug_ResetPlayerStats,
041CEC,LoadDebugObjectSprite,
0EC000,SoundDriverLoad,
0EC04A,DecompressSoundDriver,
0EC062,SaxDec_Loop,
0EC086,SaxDec_ReadCompressed,
0EC0CC,SaxDec_IsDictionaryReference,
0EC0DE,SaxDec_GetByte,
